stock_code,stock_name,current_price,ma10,ma20,ma60,vol_ma5,vol_ma20,day_change,month_change,score,selected,conditions,conditions_passed,reasons,data_count
000960,锡业股份,42.32,43.497,40.97250000000001,38.309999999999995,130306430.2,119765553.95,-0.8667135160459027,-3.268571428571432,87.09344818585225,True,"[True, True, True]",3,"['价格在MA20附近 (42.32 > 37.69)', '成交量放大 1.09倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
603083,剑桥科技,242.7,240.60699999999997,214.50050000000002,181.5371666666667,25077421.2,28881454.65,-4.774983324832272,19.792694965449154,86.73832631150829,True,"[True, False, True]",2,"['价格在MA20附近 (242.70 > 197.34)', '成交量未明显放大 (0.87倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
603256,宏和科技,255.97,265.79499999999996,236.96300000000002,164.0173333333333,15236573.0,17120582.5,-3.527682508574226,29.690429143233523,86.212554770634,True,"[True, False, True]",2,"['价格在MA20附近 (255.97 > 218.01)', '成交量未明显放大 (0.89倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
688630,芯碁微装,497.27,512.074,457.0255,329.07283333333334,5868261.0,6582937.9,-9.486885454777116,35.680763983628914,85.22248873982811,True,"[True, False, True]",2,"['价格在MA20附近 (497.27 > 420.46)', '成交量未明显放大 (0.89倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
300179,四方达,54.53,55.464999999999996,50.25449999999999,36.51383333333333,69069607.0,75391279.05,-8.244994110718496,6.296296296296311,84.8681321690866,True,"[True, False, True]",2,"['价格在MA20附近 (54.53 > 46.23)', '成交量未明显放大 (0.92倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
300903,科翔股份,97.2,104.86800000000001,88.5855,66.05233333333332,21354819.8,25939731.6,-4.056855196920339,38.9166785765328,84.43120858713041,True,"[True, False, True]",2,"['价格在MA20附近 (97.20 > 81.50)', '成交量未明显放大 (0.82倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600183,生益科技,164.8,176.875,163.3205,112.33833333333332,70475498.6,82732221.85,-4.959630911188007,16.804876320079387,84.33994035873775,True,"[True, False, True]",2,"['价格在MA20附近 (164.80 > 150.25)', '成交量未明显放大 (0.85倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
301176,逸豪新材,65.02,72.904,61.9365,44.817166666666665,9230172.0,11851842.1,-4.382352941176482,55.69923371647509,84.0156673596055,True,"[True, False, True]",2,"['价格在MA20附近 (65.02 > 56.98)', '成交量未明显放大 (0.78倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
300308,中际旭创,1223.17,1293.897,1246.102,1024.2466666666667,32602811.6,30982827.55,-3.6874015748031397,-4.065098039215675,83.88428568639065,True,"[True, True, True]",3,"['价格在MA20附近 (1223.17 > 1146.41)', '成交量放大 1.05倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
000657,中钨高新,95.94,99.13399999999999,87.77250000000001,67.27983333333333,90314694.8,105905789.0,0.22983702465524392,33.78887184493098,83.51969014984678,True,"[True, False, True]",2,"['价格在MA20附近 (95.94 > 80.75)', '成交量未明显放大 (0.85倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
300570,太辰光,238.36,255.473,220.86199999999994,171.99016666666665,25573122.6,28986648.3,-3.3845405536865103,41.208530805687204,82.71786371507673,True,"[True, False, True]",2,"['价格在MA20附近 (238.36 > 203.19)', '成交量未明显放大 (0.88倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
601208,东材科技,67.28,73.089,66.98249999999999,50.096166666666676,76961889.0,94514368.55,-4.958327447379585,19.10072579217561,81.86033861539639,True,"[True, False, True]",2,"['价格在MA20附近 (67.28 > 61.62)', '成交量未明显放大 (0.81倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
002491,通鼎互联,29.59,33.486,29.1955,22.47216666666667,180425035.6,190847246.25,-8.672839506172835,21.32021320213202,81.33479934437415,True,"[True, False, True]",2,"['价格在MA20附近 (29.59 > 26.86)', '成交量未明显放大 (0.95倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
605589,圣泉集团,62.73,67.09,62.37949999999999,47.85783333333334,62179313.4,69495590.5,-1.321378008494578,14.784995425434587,81.21514415961163,True,"[True, False, True]",2,"['价格在MA20附近 (62.73 > 57.39)', '成交量未明显放大 (0.89倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
002281,光迅科技,242.43,255.46499999999997,235.6225,184.99000000000004,53959163.6,54553751.65,-5.64723281700007,8.227678571428566,81.21006540894102,True,"[True, False, True]",2,"['价格在MA20附近 (242.43 > 216.77)', '成交量未明显放大 (0.99倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600522,中天科技,55.42,59.90599999999999,54.6875,42.6365,328004569.2,348303510.1,-8.66842452208305,23.210315695864846,80.99650534166736,True,"[True, False, True]",2,"['价格在MA20附近 (55.42 > 50.31)', '成交量未明显放大 (0.94倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
